16
16
16
16
17
16
16
16
17
17
1
18
18
19
18
11
6
6
16
16
16
11
18
16
16
17
18
17
16
16
16
16
16
16
16
16
16
16
16
16
17
16
16
16
17
17
17
17
16
17
12
11
6
12
17
17
16
16
16
17
17
16
16
11
17
11
6
18
17
17
17
18
17
16
11
1
18
17
6
1
16
11
6
12
12
18
6
18
19
18
12
18
18
13
18
16
6
1
1
7
7
1
1
1
13
16
16
11
7
7
7
6
6
1
2
1
1
13
2
2
2
8
2
7
2
2
7
1
19
7
2
2
2
2
14
14
8
3
9
15
15
9
3
4
9
14
13
2
3
3
4
3
3
3
8
8
3
3
3
14
14
20
20
4
3
3
8
20
9
15
15
15
10
4
5
5
5
10
15
4
15
4
4
10
10
5
15
4
4
4
5
10
10
10
5
5
5
5
10
5
5
5
5
5
10
10
4
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
10
5
5
10
10
5
5
5
5
10
10
5
5
5
4
4
4
5
5
5
5
10
10
10
10
15
15
9
20
20
15
10
10
15
15
10
15
15
4
4
4
15
20
15
20
19
14
15
15
15
15
20
20
19
19
13
13
13
13
13
13
12
12
18
13
3
3
14
19
18
19
19
14
14
12
11
19
19
19
19
18
17
7
14
19
16
11
7
19
18
17
11
6
6
19
19
19
19
17
16
17
16
6
1
18
17
18
19
12
16
11
12
17
16
11
6
6
6
6
17
17
16
16
16
16
17
17
16
16
16
16
16
12
17
17
16
16
12
12
17
16
16
16
16
16
16
16
17
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
11
16
16
16
16
16
11
12
16
16
16
16
17
18
16
16
13
17
17
17
12
6
1
1
2
13
6
6
6
11
11
11
11
11
11
17
16
11
18
16
11
16
16
16
16
16
16
16
16
16
16
16
17
16
16
11
12
16
16
11
11
11
6
1
7
1
12
6
1
1
11
16
6
1
6
1
1
1
1
17
11
1
1
6
18
17
6
2
13
12
6
1
1
2
13
19
18
7
2
3
2
19
19
13
2
2
2
2
2
2
2
7
7
13
14
13
7
2
2
3
3
3
3
4
4
9
20
4
5
5
10
5
15
10
10
10
15
4
5
5
5
5
10
15
15
10
10
10
15
15
4
15
20
9
4
3
3
5
5
5
5
5
5
5
5
10
10
5
5
5
10
10
5
5
5
5
5
15
15
10
5
5
10
5
10
10
5
5
5
5
5
5
5
5
5
5
5
5
5
10
10
5
10
15
15
15
10
10
10
5
15
15
15
4
10
5
5
5
5
5
5
5
4
4
5
10
15
15
15
9
9
3
15
15
15
20
20
13
14
20
20
8
8
3
3
14
7
2
8
14
13
7
2
3
14
19
13
14
19
19
13
13
8
13
